Keyword,Wikidata_QID,Wikidata_Label,Match_Score,Instances_QIDs,Instances_Labels,Subclasses_QIDs,Subclasses_Labels,Wikipedia_English_Link
Severity of Illness Index,Q70395876,Severity of Illness Index and the Adverse Patient Occurrence Index: a reliability study and policy implications,36.76470588235294,,,,,
Severity of Illness Index,Q50792516,Severity of illness index for surgical departments in a Cuban hospital: a revalidation study,30.76923076923077,,,,,
Sex Chromosomes,Q45205486,SEX CHROMOSOMES AND THE EVOLUTION OF SEXUAL DIMORPHISM.,8.571428571428575,,,,,
Sex Chromosomes,Q28278070,Sex chromosomes and brain gender,51.06382978723405,,,,,
Sex Chromosomes,Q34180935,Sex chromosomes in land plants,48.88888888888889,,,,,
Sex Chromosomes,Q33641365,Sex chromosomes and speciation in Drosophila,40.67796610169492,,,,,
Sex Chromosomes,Q40875344,"Sex chromosomes, recombination, and chromatin conformation",32.87671232876712,,,,,
Sex Cord-Gonadal Stromal Tumors,Q53051449,Sex cord gonadal stromal tumors,70.96774193548387,,,,,
Sex Counseling,Q52117747,Sex counseling on campus: Short-term treatment techniques,30.98591549295775,,,,,
Sex Counseling,Q54159284,Sex Counseling of the Elderly,65.11627906976744,,,,,
Sex Counseling,Q77533912,Sex counseling with groups in a general hospital,35.483870967741936,,,,,
Sex Counseling,Q74833795,Sex counseling on a college campus,41.666666666666664,,,,,
Sex Counseling,Q44932259,Sex counseling in cardiac rehabilitation,40.74074074074075,,,,,
Sex Determination by Skeleton,Q72389111,sex determination by skeleton,79.3103448275862,,,Q245341; Q58452208,radiography; sex-determination test,
Sex Work,Q1297897,sex work,75.0,Q1914636,activity,Q2990601; Q7833728,sexual risk behavior; transactional sex,https://en.wikipedia.org/wiki/Sex_work
Sex Work,Q852857,sex worker,66.66666666666667,Q12737077,occupation,Q66715835,service industry worker,https://en.wikipedia.org/wiki/Sex_worker
Sex Work,Q14915751,prostitute,63.1578947368421,Q12737077; Q1914636; Q28640,activity; occupation; profession,Q852857,sex worker,https://en.wikipedia.org/wiki/Prostitute
Sex Work,Q7458549,sex workers' rights,44.44444444444444,,,Q2915476,labor rights,https://en.wikipedia.org/wiki/Sex_workers%27_rights
Sex Work,Q111326146,Sex Workers Detail the Financial Damages of Mastercard’s Discrimination,20.253164556962023,Q191067,article,,,
Sf9 Cells,Q37779596,Sf9 cells: a versatile model system to investigate the pharmacological properties of G protein-coupled receptors.,9.836065573770492,,,,,
Shellfish Hypersensitivity,Q40688463,Shellfish hypersensitivity: clinical and immunological characteristics,37.5,,,,,
Shwartzman Phenomenon,Q3454355,Shwartzman phenomenon,47.61904761904761,Q112193867,class of disease,Q18556496; Q644318,vascular hemostatic disease; vasculitis,https://en.wikipedia.org/wiki/Shwartzman_phenomenon
Shwartzman Phenomenon,Q71536078,Shwartzman phenomenon,47.61904761904761,,,,,
Shwartzman Phenomenon,Q73664299,"Shwartzman phenomenon in fatal infantile diarrhoea due to Escherichia coli O-111, B4",24.761904761904763,,,,,
Shwartzman Phenomenon,Q47785106,Shwartzman phenomenon without endotoxin preparation,38.888888888888886,,,,,
Shwartzman Phenomenon,Q73139614,Shwartzman phenomenon.  III.  Modifications of nitrogen-mustard suppression,29.78723404255319,,,,,
Sickle Cell Trait,Q3536635,Sickle cell trait,64.70588235294117,,,Q185034,sickle-cell disease,https://en.wikipedia.org/wiki/Sickle_cell_trait
Sickle Cell Trait,Q63830121,Sickle Cell Trait and the Risk of Venous Thromboembolism,46.57534246575342,Q30612,clinical trial,,,
Sickle Cell Trait,Q66391285,"Sickle Cell Trait and Exercise, Effect of Hot Environment",45.945945945945944,Q30612,clinical trial,,,
Sickle Cell Trait,Q66343395,Sickle Cell Trait in Football Players,62.96296296296296,Q30612,clinical trial,,,
Sickle Cell Trait,Q28252619,Sickle cell trait,64.70588235294117,,,,,
Sick Role,Q1671751,sick role,77.77777777777779,Q214339,role,,,https://en.wikipedia.org/wiki/Sick_role
Sick Role,Q71292051,"Sick role, illness behaviour and coping",16.666666666666664,,,,,
Sick Role,Q30897992,Sick-role susceptibility. A commentary on the contemporary data base (1989-1991) and classification system,10.434782608695647,,,,,
Sick Role,Q72836721,Sick role and psychoimmunologic parameters during the course of treatment--a quantitative single case analysis of urticaria,9.090909090909093,,,,,
Sick Role,Q44563554,Sick role is appropriate for hurricane victims as well.,18.75,,,,,
Signs and Symptoms,Q112965645,symptom or sign,66.66666666666667,Q24017414,second-order class,Q16889133; Q2057971,class; health problem,https://en.wikipedia.org/wiki/Signs_and_symptoms
Signs and Symptoms,Q28807560,clinical finding,66.66666666666667,,,Q639907,medical finding,
Signs and Symptoms,Q42183538,respiratory signs and symptoms,50.0,Q130753312; Q2057971,health problem; symptom type,Q1441305; Q169872; Q28807560,clinical finding; clinical sign; symptom,
Signs and Symptoms,Q2282469,Signs and symptoms of HIV/AIDS,54.16666666666667,Q130753312,symptom type,,,https://en.wikipedia.org/wiki/Signs_and_symptoms_of_HIV/AIDS
Signs and Symptoms,Q6934965,Signs and symptoms of multiple sclerosis,44.827586206896555,,,Q169872,symptom,https://en.wikipedia.org/wiki/Signs_and_symptoms_of_multiple_sclerosis
Digestive Signs and Symptoms,Q54926352,digestive sign,75.0,Q130753312,symptom type,Q1441305; Q169872,clinical sign; symptom,
Respiratory Signs and Symptoms,Q42183538,respiratory signs and symptoms,76.66666666666666,Q130753312; Q2057971,health problem; symptom type,Q1441305; Q169872; Q28807560,clinical finding; clinical sign; symptom,
Respiratory Signs and Symptoms,Q78662173,Respiratory signs and symptoms in young soldiers and their relationship to smoking,46.42857142857143,,,,,
Silicone Oils,Q74046964,Silicone oils for lubricating surgical instruments,25.396825396825395,,,,,
Silicone Oils,Q127982378,Silicone oils as vitreous substitutes,31.999999999999996,,,,,
Silicone Oils,Q96642340,Silicone oils compared and found wanting,30.188679245283023,,,,,
Simulation Training,Q135050971,Simulation Training Room: Massacre,71.69811320754718,Q7889,video game,,,
Simulation Training,Q113892197,Simulation Training and Teamwork Concerning Intubation on the Icu,45.238095238095234,Q30612,clinical trial,,,
Simulation Training,Q87932658,Simulation Training in the Pediatric Tracheostomy and Home Ventilator Population,38.38383838383839,Q30612,clinical trial,,,
Simulation Training,Q65542719,Simulation Training as a Tool for Teamwork Improvement in Multidisciplinary Intensive Care Team,33.333333333333336,Q30612,clinical trial,,,
Simulation Training,Q64599269,Simulation Training in Undergraduate Nursing Education as a Means to Improve Awareness of Team Member Roles,30.15873015873016,Q30612,clinical trial,,,
Sister Mary Joseph's Nodule,Q74270006,Sister Mary Joseph's nodule,74.07407407407408,,,,,
Sister Mary Joseph's Nodule,Q69647692,Sister Mary Joseph's nodule,74.07407407407408,,,,,
Sister Mary Joseph's Nodule,Q84410777,Sister Mary Joseph's nodule,74.07407407407408,,,,,
Sister Mary Joseph's Nodule,Q69559569,Sister Mary Joseph's nodule,74.07407407407408,,,,,
Sister Mary Joseph's Nodule,Q80050059,Sister Mary Joseph's nodule,74.07407407407408,,,,,
Skin and Connective Tissue Diseases,Q54943763,skin and connective tissue diseases,77.14285714285715,,,Q12136,disease,
Skin Cream,Q58854692,Skin Creams Made with Olive Oil,48.78048780487805,,,,,
Skin Cream,Q70985455,Skin creams for dermatoses,27.77777777777778,,,,,
Skin Cream,Q79594642,Skin creams,38.095238095238095,,,,,
Skin Cream,Q95390477,Skin cream do's and don'ts for eczema,25.531914893617024,,,,,
Skin Cream,Q58929324,Skin cream kills pathogen,45.714285714285715,,,,,
Vascular Skin Diseases,Q72971196,Vascular skin diseases of the lower leg. Vascular Diseases. Introduction,42.553191489361694,,,,,
Vesiculobullous Skin Diseases,Q71455391,Vesiculobullous skin diseases with prominent immunologic feature,32.25806451612904,,,,,
Slit Lamp,Q965041,slit lamp,77.77777777777779,,,Q16583733; Q6554101,medical device; ophthalmoscope,https://en.wikipedia.org/wiki/Slit_lamp
Slit Lamp,Q66396877,Slit Lamp Model SL-D-301 and DC-4 Digital Camera Attachment,26.470588235294112,Q30612,clinical trial,,,
Slit Lamp,Q64396307,Slit Lamp and Digital Camera Attachment,37.5,Q30612,clinical trial,,,
Slit Lamp,Q73501655,slit lamp microscopy,48.275862068965516,,,Q1074953,microscopy,
Slit Lamp,Q69397440,"Slit-lamp studies of the rhesus monkey eye: II. Changes in crystalline lens shape, thickness and position during accommodation and aging",9.6551724137931,,,,,
Slow Virus Diseases,Q39902955,Slow virus diseases,63.1578947368421,,,,,
Slow Virus Diseases,Q66897185,Slow virus diseases,63.1578947368421,,,,,
Slow Virus Diseases,Q67041394,Slow virus diseases,63.1578947368421,,,,,
Slow Virus Diseases,Q93832205,Slow Virus Diseases of the Central Nervous System,55.88235294117647,,,,,
Slow Virus Diseases,Q44266110,"Slow virus diseases of the CNS. 1. Subacute sclerosing panencephalitis, progressive rubella panencephalitis, and progressive multifocal leukoencephalopathy",17.24137931034483,,,,,
Smear Layer,Q7544315,Smear layer,45.45454545454546,,,Q47498567,dental deposits,https://en.wikipedia.org/wiki/Smear_layer
Smear Layer,Q44452067,Smear layer removal effects on apical leakage,28.57142857142857,,,,,
Smear Layer,Q72831241,Smear layer removal by root canal irrigants. A comparative scanning electron microscopic study,17.14285714285714,,,,,
Smear Layer,Q70413905,Smear layer: physiological considerations,23.076923076923073,,,,,
Smear Layer,Q33194573,Smear layer production by 3 rotary reamers with different cutting blade designs in straight root canals: a scanning electron microscopic study,11.764705882352944,,,,,
Snow Sports,Q123593624,Snow Sports South Africa,62.857142857142854,Q1156831; Q43229,organization; umbrella organization,,,
Snow Sports,Q35324447,Snow sports injuries in Scotland: a case-control study,30.76923076923077,,,,,
Snow Sports,Q39127953,"Snow sports related head and spinal injuries: an eight-year survey from the neurotrauma centre for the Snowy Mountains, Australia.",15.602836879432624,,,,,
Snow Sports,Q57121044,Snow Sports: Down the Tube,59.45945945945945,,,,,
Social Conformity,Q50309759,Social conformity and autism spectrum disorder: a child-friendly take on a classic study,24.761904761904763,,,,,
Social Conformity,Q30809454,Social conformity is due to biased stimulus processing: electrophysiological and diffusion analyses.,25.64102564102564,,,,,
Social Conformity,Q88475092,Social conformity and propagation of information in collective U-turns of fish schools,27.184466019417474,,,,,
Social Conformity,Q28646680,Social conformity despite individual preferences for distinctiveness,32.94117647058824,,,,,
Social Conformity,Q37522485,Social conformity persists at least one day in 6-year-old children.,28.57142857142857,,,,,
Social Desirability,Q727558,social desirability bias,79.06976744186046,Q100912473; Q1969448,term; type of bias,Q490535,response bias,https://en.wikipedia.org/wiki/Social-desirability_bias
Social Desirability,Q112887031,Social Desirability and Parental Reporting of Children's Health-Related Behaviours,37.62376237623762,,,,,
Social Desirability,Q34302226,Social Desirability Bias in Dietary Self-Report May Compromise the Validity of Dietary Intake Measures,31.404958677685947,,,,,
Social Desirability,Q51086208,"Social desirability, anonymity, and Internet-based questionnaires",33.333333333333336,,,,,
Social Desirability,Q56565729,Social Desirability Bias and the Validity of Indirect Questioning,45.238095238095234,,,,,
Soft Tissue Injuries,Q68838934,Soft-tissue injuries of the neck in automobile accidents. Factors influencing prognosis,26.16822429906542,,,,,
Soft Tissue Injuries,Q68958199,Soft tissue injuries,70.0,,,,,
Soft Tissue Injuries,Q72189966,Soft tissue injuries,70.0,,,,,
Soft Tissue Injuries,Q66923493,Soft tissue injuries,70.0,,,,,
Soft Tissue Injuries,Q67264836,Soft tissue injuries,70.0,,,,,
Solitary Fibrous Tumors,Q34283061,Solitary fibrous tumors of the pleura: eight new cases and review of 360 cases in the literature,30.252100840336137,,,,,
Solitary Fibrous Tumors,Q33960190,Solitary fibrous tumors of the pleura.,52.459016393442624,,,,,
Solitary Fibrous Tumors,Q71776678,Solitary fibrous tumors of soft tissue. A clinicopathologic and immunohistochemical study of 12 cases,29.032258064516125,,,,,
Solitary Fibrous Tumors,Q33959530,"Solitary fibrous tumors of the pleura: clinical characteristics, surgical treatment and outcome",30.508474576271183,,,,,
Solitary Fibrous Tumors,Q33413267,Solitary fibrous tumors/hemangiopericytomas with different variants of the NAB2-STAT6 gene fusion are characterized by specific histomorphology and distinct clinicopathological features,17.307692307692314,,,,,
Immunoglobulin Somatic Hypermutation,Q34638632,Immunoglobulin somatic hypermutation,58.33333333333333,,,,,
Immunoglobulin Somatic Hypermutation,Q33694570,Immunoglobulin somatic hypermutation by APOBEC3/Rfv3 during retroviral infection,41.379310344827594,,,,,
Immunoglobulin Somatic Hypermutation,Q35213276,"Immunoglobulin somatic hypermutation: double-strand DNA breaks, AID and error-prone DNA repair",33.84615384615385,,,,,
Immunoglobulin Somatic Hypermutation,Q90880637,Immunoglobulin somatic hypermutation has clinical impact in DLBCL and potential implications for immune checkpoint blockade and neoantigen-based immunotherapies,29.591836734693878,,,,,
Somatosensory Disorders,Q44693397,Somatosensory disorders in patients with extrapyramidal pathology: the effect of a stereotaxic intervention,26.15384615384615,,,,,
South American People,Q10374742,South Americans,77.77777777777779,Q33829,human population,Q16799549; Q22947; Q2384959,Americans; Latin Americans; inhabitant,https://en.wikipedia.org/wiki/South_Americans
Soy Foods,Q28836677,soy food,77.77777777777779,Q19861951,type of food or dish,Q125246075; Q15947283; Q899696,legume dish; soy product; vegan food,
Soy Foods,Q88017952,"Soy foods, isoflavones, and the health of postmenopausal women",16.901408450704224,,,,,
Soy Foods,Q35056537,Soy foods and soybean isoflavones and menopausal health,21.875,,,,,
Soy Foods,Q38182874,Soy foods and supplementation: a review of commonly perceived health benefits and risks,12.5,,,,,
Soy Foods,Q36573832,Soy foods and urinary isoprostanes: Results from a randomized study in premenopausal women,14.141414141414144,,,,,
Specific Learning Disorder,Q2400784,specific learning disability,66.66666666666667,Q112193867,class of disease,Q860740,learning disability,
Specific Learning Disorder,Q33968552,Specific Learning Disorder: Prevalence and Gender Differences,59.77011494252873,,,,,
Specific Learning Disorder,Q48232878,Specific learning disorders/neurodevelopmental disorders,36.58536585365854,,,,,
Specific Learning Disorder,Q48130631,Specific Learning Disorders: A Look Inside Children's and Parents' Psychological Well-Being and Relationships,38.51851851851852,,,,,
Specific Learning Disorder,Q38430444,Specific Learning Disorders and ADHD: Current Issues in Diagnosis Across Clinical and Educational Settings.,39.097744360902254,,,,,
Specific Pathogen-Free Organisms,Q491171,specific pathogen free,62.96296296296296,,,,,https://en.wikipedia.org/wiki/Specific-pathogen-free
Gamma Spectrometry,Q78506206,GAMMA-SPECTROMETRY,11.111111111111116,,,,,
Gamma Spectrometry,Q84661735,Gamma spectrometry and chemical characterization of ceramic seeds with samarium-153 and holmium-166 for brachytherapy proposal,23.611111111111114,,,,,
Gamma Spectrometry,Q126360243,Gamma spectrometry and LabSOCS-calculated efficiency in the radiological characterisation of quadrangular and cubic specimens of hardened portland cement paste,20.33898305084746,,,,,
Gamma Spectrometry,Q55136882,Gamma spectrometry in the ITWG CMX-4 exercise.,53.125,,,,,
Gamma Spectrometry,Q76948920,GAMMA SPECTROMETRY OF THE AIR AND PLANTS,10.344827586206895,,,,,
X-Ray Emission Spectrometry,Q72377784,X-ray emission spectrometry,70.37037037037037,,,Q65306641,spectrometry,
Ultraviolet Spectrophotometry,Q43338018,Ultraviolet spectrophotometry as an index parameter for estimating the biochemical oxygen demand of domestic wastewater,28.37837837837838,,,,,
Ultraviolet Spectrophotometry,Q68585383,Ultraviolet spectrophotometry of degenerate stars,48.71794871794872,,,,,
Ultraviolet Spectrophotometry,Q40337558,Ultraviolet spectrophotometry of theophylline in plasma in the presence of barbiturates,36.206896551724135,,,,,
Ultraviolet Spectrophotometry,Q87230984,Ultraviolet spectrophotometry (dual wavelength and chemometric) and high performance liquid chromatography for simultaneous estimation of meropenem and sulbactam sodium in pharmaceutical dosage form,21.145374449339204,,,,,
Ultraviolet Spectrophotometry,Q72371610,Ultraviolet spectrophotometry of autoxidized human serum lipoproteins,32.6530612244898,,,,,
Raman Spectrum Analysis,Q862228,Raman spectroscopy,65.21739130434783,,,Q483666,spectroscopy,https://en.wikipedia.org/wiki/Raman_spectroscopy
Sperm Agglutination,Q74019622,Sperm agglutination due to autoantibodies; a new cause of sterility,34.883720930232556,,,,,
Sperm Agglutination,Q81076485,SPERM AGGLUTINATION IN THE KEYHOLE LIMPET AND THE SEA-URCHIN,7.594936708860756,,,,,
Sperm Agglutination,Q91564181,Sperm agglutination: Prevalence and contributory factors,37.33333333333333,,,,,
Sperm Agglutination,Q56173615,"SPERM AGGLUTINATION IN THE KEYHOLE LIMPET, MEGATHURA CRENULATA",7.4074074074074066,,,,,
Sperm Agglutination,Q78956979,Sperm agglutination as an indication for homologous artificial insemination,31.914893617021278,,,,,
Sperm Banks,Q74816343,Sperm banks,45.45454545454546,,,,,
Sperm Banks,Q70423491,Sperm banks become commercial. New technic enables deep-frozen male sperm cells to live for years,16.666666666666664,,,,,
Sperm Banks,Q67687732,Sperm banks needed,41.379310344827594,,,,,
Sperm Banks,Q69549220,Sperm banks in the Federal Republic of Germany,28.07017543859649,,,,,
Sperm Banks,Q81036148,Sperm banks multiply as vasectomies gain popularity,25.806451612903224,,,,,
Intracytoplasmic Sperm Injections,Q70501963,Intracytoplasmic sperm injections (ICSI) and human fertilization: does calcium hold the key to success?,33.82352941176471,,,,,
Spindle Pole Bodies,Q46317098,Spindle pole bodies,47.36842105263158,,,,,
Spindle Pole Bodies,Q27937451,Spindle Pole Bodies Exploit the Mitotic Exit Network in Metaphase to Drive Their Age-Dependent Segregation,30.400000000000006,,,,,
Spindle Pole Bodies,Q89777630,Spindle pole bodies function as signal amplifiers in the Mitotic Exit Network,29.166666666666664,,,,,
Spinocerebellar Tracts,Q44718461,"Spinocerebellar tracts in the brush-tailed possum, Trichosurus vulpecula",46.808510638297875,,,,,
Spiral Lamina,Q68323504,Spiral laminar flow in arteries?,26.66666666666667,,,,,
Spiral Lamina,Q61831156,Spiral laminar flow in vivo,35.0,,,,,
Spiral Lamina,Q61830934,Spiral laminar flow in the abdominal aorta: a predictor of renal impairment deterioration in patients with renal artery stenosis?,15.492957746478876,,,,,
Spiral Lamina,Q61830752,Spiral Laminar Flow Prosthetic Bypass Graft: Medium-Term Results From a First-In-Man Structured Registry Study,21.138211382113823,,,,,
Spiral Lamina,Q35830340,"Spiral laminar flow, the earliest predictor for maturation of arteriovenous fistula for hemodialysis access",15.000000000000002,,,,,
Spiral Ligament of Cochlea,Q16976591,spiral ligament,76.92307692307692,Q112826905,class of anatomical entity,Q66575350,region of cochlear duct,https://en.wikipedia.org/wiki/Spiral_ligament
Splenic Diseases,Q71238843,Splenic diseases from the surgical point of view,37.5,,,,,
Spontaneous Perforation,Q535425,Boerhaave syndrome,41.269841269841265,,,Q298246,esophageal rupture,https://en.wikipedia.org/wiki/Esophageal_rupture
Spontaneous Perforation,Q33600731,Spontaneous Perforation of the Oesophagus: Review of the Literature and Report of Three New Cases,38.33333333333333,,,,,
Spontaneous Perforation,Q74459970,Spontaneous Perforation of Choledochal Cyst: A Study of 13 Cases*,52.27272727272727,,,,,
Spontaneous Perforation,Q71938014,Spontaneous perforation of choledochal cyst,33.333333333333336,,,,,
Spontaneous Perforation,Q35056769,Spontaneous perforation of pyometra.,50.847457627118644,,,,,
Spotted Fever Group Rickettsiosis,Q40667920,Spotted fever group rickettsiosis and vectors in Kanagawa prefecture,47.524752475247524,,,,,
Spotted Fever Group Rickettsiosis,Q40817637,Spotted fever group rickettsiosis in Japan,58.666666666666664,,,,,
Spotted Fever Group Rickettsiosis,Q40738025,Spotted fever group rickettsiosis in Chiba Prefecture,51.162790697674424,,,,,
Spotted Fever Group Rickettsiosis,Q40763696,"Spotted fever group rickettsiosis on Awaji Island, Japan",49.43820224719101,,,,,
Sprains and Strains,Q100891792,sprains and strains,68.42105263157895,,,Q193078,injury in humans,
Sprains and Strains,Q68014447,Sprains and strains,73.6842105263158,,,,,
Sprains and Strains,Q72992585,Sprains and strains,73.6842105263158,,,,,
Sprains and Strains,Q79072661,Sprains and strains,73.6842105263158,,,,,
Sprains and Strains,Q51367041,Sprains and strains treated with the ultrafaradic M-4 impulse generator,37.77777777777778,,,,,
Squamous Intraepithelial Lesions of the Cervix,Q40851748,"Squamous intraepithelial lesions of the cervix, invasive cervical carcinoma, and immunosuppression induced by human immunodeficiency virus in africa",35.051546391752574,,,,,
Squamous Intraepithelial Lesions of the Cervix,Q87259938,Squamous Intraepithelial Lesions of the Cervix in a High-Risk Population,77.96610169491525,,,,,
Src Homology Domains,Q30176965,Src homology domains of v-Src stabilize an active conformation of the tyrosine kinase catalytic domain,29.508196721311474,,,,,
Src Homology Domains,Q30160255,Src homology domains in phospholipase C-gamma1 mediate its anti-apoptotic action through regulating the enzymatic activity,22.535211267605636,,,,,
Src Homology Domains,Q30176139,Src Homology Domains of Phospholipase C γ1 Inhibit Nerve Growth Factor‐Induced Differentiation of PC12 Cells,31.25,,,,,
Staphylococcal Food Poisoning,Q18558175,staphyloenterotoxemia,48.275862068965516,Q112193867; Q18123741,class of disease; infectious disease,Q18553247; Q272002; Q34879,foodborne illness; primary bacterial infectious disease; staphylococcal infection,
Staphylococcal Food Poisoning,Q72317229,Staphylococcal food poisoning,48.275862068965516,,,,,
Staphylococcal Food Poisoning,Q42217235,"Staphylococcal food poisoning in the United Kingdom, 1969-90.",42.22222222222223,,,,,
Staphylococcal Food Poisoning,Q40237048,Staphylococcal food poisoning in the United States. New facts and old misconceptions,26.54867256637168,,,,,
Staphylococcal Food Poisoning,Q73403363,Staphylococcal food poisoning,48.275862068965516,,,,,
Staphylococcal Scalded Skin Syndrome,Q204176,Ritter's disease,77.10843373493977,Q112193867,class of disease,Q12136; Q18553248; Q34879; Q9386039; Q949302,commensal bacterial infectious disease; disease; perinatal infectious disease; skin disease; staphylococcal infection,https://en.wikipedia.org/wiki/Staphylococcal_scalded_skin_syndrome
Staphylococcal Scalded Skin Syndrome,Q71751456,Staphylococcal scalded skin syndrome,61.111111111111114,,,,,
Staphylococcal Scalded Skin Syndrome,Q44621782,Staphylococcal scalded-skin syndrome,61.111111111111114,,,,,
Staphylococcal Scalded Skin Syndrome,Q86942860,Staphylococcal scalded skin syndrome,61.111111111111114,,,,,
Staphylococcal Scalded Skin Syndrome,Q69943252,Staphylococcal scalded skin syndrome,61.111111111111114,,,,,
Sterile Alpha Motif,Q24721736,sterile alpha motif domain,71.11111111111111,Q898273,protein domain,Q898273,protein domain,https://en.wikipedia.org/wiki/Sterile_alpha_motif
Sterile Alpha Motif,Q24720368,Sterile alpha motif/pointed domain superfamily,43.07692307692308,Q7251477,protein superfamily,,,
Sterile Alpha Motif,Q83133515,"Sterile alpha motif domain, protein family",42.622950819672134,Q81505329,protein family associated with domain,,,
Sterile Alpha Motif,Q18051059,SAMD8,55.172413793103445,Q7187,gene,Q20747295,protein-coding gene,
Sterile Alpha Motif,Q18057719,SAMD12,54.23728813559322,Q7187,gene,Q20747295,protein-coding gene,
Tubal Sterilization,Q43881916,Tubal sterilization,63.1578947368421,,,,,
Tubal Sterilization,Q75576302,Tubal sterilization,63.1578947368421,,,,,
Tubal Sterilization,Q82109707,Tubal sterilization,63.1578947368421,,,,,
Tubal Sterilization,Q34117190,Tubal sterilization trends in the United States,42.42424242424242,,,,,
Tubal Sterilization,Q33900722,Tubal sterilization: focus on the U.S. experience,41.17647058823529,,,,,
Adult-Onset Still's Disease,Q1187697,adult-onset Still's disease,59.25925925925925,Q112193867; Q42303753,class of disease; designated intractable/rare disease,Q12136; Q1446169; Q170990; Q187255; Q3281303,Still's disease; arthritis; collagen disease; disease; rheumatoid arthritis,https://en.wikipedia.org/wiki/Adult-onset_Still%27s_disease
Adult-Onset Still's Disease,Q26852631,Adult-onset Still's disease,66.66666666666667,,,,,
Adult-Onset Still's Disease,Q80799523,Adult-onset Still's disease,66.66666666666667,,,,,
Adult-Onset Still's Disease,Q82285530,Adult-onset Still's disease,66.66666666666667,,,,,
Adult-Onset Still's Disease,Q80354973,Adult-onset Still's disease,66.66666666666667,,,,,
Stimuli Responsive Polymers,Q111076173,Stimuli Responsive Polymers in Direct-ink-write Additive Manufacturing,55.670103092783506,,,,,
Stimuli Responsive Polymers,Q36052138,Stimuli responsive polymers for biomedical applications.,40.963855421686745,,,,,
Stimuli Responsive Polymers,Q37362426,Stimuli-responsive polymersomes for programmed drug delivery,34.48275862068966,,,,,
Stimuli Responsive Polymers,Q37406643,Stimuli-responsive polymers and their applications in drug delivery,36.170212765957444,,,,,
Stimuli Responsive Polymers,Q38068024,Stimuli-responsive polymers: Biomedical applications and challenges for clinical translation,31.932773109243694,,,,,
Post-Traumatic Stress Disorders,Q51593810,Post traumatic stress disorders,61.29032258064516,,,,,
Post-Traumatic Stress Disorders,Q49051358,Post-traumatic stress disorders in women who experienced childhood incest,36.53846153846154,,,,,
Post-Traumatic Stress Disorders,Q43162619,Post-traumatic stress disorders,61.29032258064516,,,,,
Post-Traumatic Stress Disorders,Q69544343,Post-traumatic stress disorders,61.29032258064516,,,,,
Post-Traumatic Stress Disorders,Q48907777,"Post-traumatic stress disorders, mood disorders, and quality of life in transplant recipients with acute liver failure.",30.666666666666664,,,,,
Striae Distensae,Q596942,stretch marks,50.0,,,Q206060,scar,https://en.wikipedia.org/wiki/Stretch_marks
Striae Distensae,Q36361157,Striae distensae,50.0,,,,,
Striae Distensae,Q55781519,"striae distensae, familial",66.66666666666667,,,Q200779; Q596942,genetic disease; stretch marks,
Striae Distensae,Q74138165,Striae distensae (rubrae) in monozygotic twins,35.483870967741936,,,,,
Striae Distensae,Q33436009,Striae distensae (stretch marks) and different modalities of therapy: an update,27.368421052631575,,,,,
Stromal Vascular Fraction,Q7624337,Stromal vascular fraction,60.0,,,,,https://en.wikipedia.org/wiki/Stromal_vascular_fraction
Stromal Vascular Fraction,Q66347171,Stromal Vascular Fraction (SVF) for Treatment of Enterocutaneous Fistula (HULPUTC),46.728971962616825,Q30612,clinical trial,,,
Stromal Vascular Fraction,Q66071590,Stromal Vascular Fraction for Treatment of Xerostomia,64.1025641025641,Q30612,clinical trial,,,
Stromal Vascular Fraction,Q63316477,Stromal Vascular Fraction (SVF) for Treatment of Recto-vaginal Fistula,52.63157894736843,Q30612,clinical trial,,,
Stromal Vascular Fraction,Q113925367,Stromal Vascular Fraction (SVF) Therapy in Patients With Acute Spontaneous Intracerebral Hemorrhage (SICH).,37.878787878787875,Q30612,clinical trial,,,
Equine Strongyle Infections,Q18975687,equine Strongyle infections,55.55555555555556,Q18123741,infectious disease,Q111180300; Q29568408; Q55231802,Strongylosis; animal helminthiasis; horse disease,
Study Guides as Topic,Q131454282,study guides,71.42857142857143,,,,,
Subacute Combined Degeneration,Q1424137,subacute combined degeneration of spinal cord,72.0,,,Q2303951,spinal cord disease,https://en.wikipedia.org/wiki/Subacute_combined_degeneration_of_spinal_cord
Subacute Combined Degeneration,Q72516766,Subacute combined degeneration,63.33333333333333,,,,,
Subacute Combined Degeneration,Q36319077,"Subacute combined degeneration: clinical, electrophysiological, and magnetic resonance imaging findings",34.58646616541353,,,,,
Subacute Combined Degeneration,Q33622520,"Subacute combined degeneration of the cord, dementia and parkinsonism due to an inborn error of folate metabolism",34.96503496503497,,,,,
Subacute Combined Degeneration,Q51375635,SUBACUTE COMBINED DEGENERATION,16.666666666666664,,,,,
Subject Headings,Q65683633,subject heading list,77.77777777777779,,,,,
Subject Headings,Q66200718,Subject Headings Record Cards (NAID 5821992),53.333333333333336,Q2668072,collection,,,
Subject Headings,Q107019250,Subject headings used in the dictionary catalogs of the Library of Congress,24.17582417582418,Q2217301,serial,,,
Subject Headings,Q33191792,SUBJECT HEADINGS IN THE WELLCOME HISTORICAL MEDICAL LIBRARY,7.9999999999999964,,,,,
Subject Headings,Q35953338,Subject headings. II. The organization of a bibliography in electron microscopy,21.052631578947366,,,,,
