Keyword,Wikidata_QID,Wikidata_Label,Match_Score,Instances_QIDs,Instances_Labels,Subclasses_QIDs,Subclasses_Labels,Wikipedia_English_Link
Tobacco Industry,Q20006319,Tobacco Industry,100.0,Q24862,short film,,,
Tobacco Products,Q44106,tobacco product,87.5,Q63981612,product category,Q115748209; Q2424752,"food products, beverages and tobacco; textiles, apparel and leather products; product",https://en.wikipedia.org/wiki/List_of_tobacco_products
Tobacco Products,Q115753741,tobacco products,87.5,Q63981612,product category,Q44106,tobacco product,
Smokeless Tobacco,Q3512694,smokeless tobacco,88.23529411764706,,,Q1566,tobacco,https://en.wikipedia.org/wiki/Smokeless_tobacco
Smokeless Tobacco,Q57011670,Smokeless tobacco,94.11764705882352,,,,,
Tobacco Smoke Pollution,Q66901592,tobacco smoke pollution,86.95652173913044,,,Q131123,air pollution,
Tobacco Use,Q67171878,tobacco use,81.81818181818181,,,Q1724915; Q3769299,human behavior; use,
Tobacco Use,Q118215894,Tobacco use,90.9090909090909,Q106920608,USK content descriptor,,,
Tobacco Use Cessation,Q67178495,tobacco use cessation,85.71428571428572,,,Q124751162,phase-out,
Tobacco Use Cessation Devices,Q69503447,tobacco use cessation devices,86.20689655172413,,,Q179661,medical treatment,
Tobacco Use Disorder,Q18553444,nicotine dependence,85.0,Q112193867,class of disease,Q182413; Q1992060; Q7632070,nicotine abuse; non-controlled substance abuse; substance use disorder,https://en.wikipedia.org/wiki/Nicotine_dependence
Tobacco Use Disorder,Q152100,tobacco use disorder,85.0,Q112193867,class of disease,Q182413; Q18553444; Q28092948; Q465016; Q67171878,health effects of tobacco; nicotine dependence; non-controlled substance abuse; smoking addiction; tobacco use,
Waterpipe Tobacco,Q5288727,dokha,88.23529411764706,Q431289,brand,Q44106,tobacco product,https://en.wikipedia.org/wiki/Dokha
Toilet Facilities,Q813966,public toilet,100.0,,,Q7857; Q811979,architectural structure; toilet,https://en.wikipedia.org/wiki/Public_toilet
Token Economy,Q1932004,token economy,84.61538461538461,Q179661,medical treatment,,,https://en.wikipedia.org/wiki/Token_economy
Token Economy,Q111690593,Token Economy,100.0,,,,,
Tolosa-Hunt Syndrome,Q370066,tolosa-hunt syndrome,85.0,Q112193867; Q112965645,class of disease; symptom or sign,Q11583708; Q12136; Q55785239; Q55789138; Q55789245,disease; genetic peripheral neuropathy; nuclear oculomotor paralysis; ocular motility disease; rare strabismus and restriction syndrome,https://en.wikipedia.org/wiki/Tolosa%E2%80%93Hunt_syndrome
Tolosa-Hunt Syndrome,Q88287888,Tolosa-Hunt Syndrome,100.0,,,,,
Emission-Computed Tomography,Q67703461,Emission computed tomography,89.28571428571429,,,,,
Emission-Computed Tomography,Q48190875,Emission computed tomography,89.28571428571429,,,,,
Emission-Computed Tomography,Q68802311,Emission computed tomography,89.28571428571429,,,,,
Optical Tomography,Q1968843,optical tomography,88.88888888888889,,,,,https://en.wikipedia.org/wiki/Optical_tomography
Optical Tomography,Q73467814,optical tomography,88.88888888888889,,,Q4115103; Q841267,optical imaging; tomography,
Optical Coherence Tomography,Q899552,optical coherence tomography,89.28571428571429,Q196538,microscope,Q1074953; Q931309,medical imaging; microscopy,https://en.wikipedia.org/wiki/Optical_coherence_tomography
Spiral Computed Tomography,Q3260185,spiral computed tomography,88.46153846153845,,,Q32566,computed tomography,https://en.wikipedia.org/wiki/Spiral_computed_tomography
Fissured Tongue,Q2504473,fissured tongue,86.66666666666667,Q112193867,class of disease,Q12136; Q7107436,disease; tongue disease,https://en.wikipedia.org/wiki/Fissured_tongue
Fissured Tongue,Q91226005,Fissured tongue,93.33333333333333,,,,,
Tongue Habits,Q69907079,tongue habits,84.61538461538461,,,Q1299714,habit,
Hairy Tongue,Q1084600,hairy tongue,83.33333333333334,Q112193867,class of disease,Q12136; Q7107436,disease; tongue disease,https://en.wikipedia.org/wiki/Black_hairy_tongue
Hairy Tongue,Q80725705,Hairy tongue,91.66666666666666,,,,,
Hairy Tongue,Q83432472,Hairy tongue,91.66666666666666,,,,,
Hairy Tongue,Q35975927,Hairy tongue,91.66666666666666,,,,,
Tongue Neoplasms,Q4335554,tongue neoplasm,87.5,Q12136; Q55789477,disease; head and neck disease,Q55789538; Q7107436,oral cavity neoplasm; tongue disease,
Tonic Pupil,Q357067,Adie syndrome,100.0,Q112193867,class of disease,Q12136; Q179630; Q18554099,abnormal pupillary function; disease; syndrome,https://en.wikipedia.org/wiki/Adie_syndrome
Tonic Pupil,Q11831826,Pupillotonia,100.0,Q3339235,neurological disorder,Q18554099,abnormal pupillary function,
Ocular Tonometry,Q1078066,ocular tonometry,87.5,Q2671652,medical test,Q796207,eye examination,https://en.wikipedia.org/wiki/Ocular_tonometry
Ocular Tonometry,Q79674423,Ocular tonometry,93.75,,,,,
Tonsillar Neoplasms,Q53844576,tonsillar neoplasm,100.0,Q12136,disease,Q3286546; Q55789594,neoplasm of oropharynx; respiratory disease,
Tool Use Behavior,Q12333059,tool use,82.35294117647058,,,Q2990593,animal behavior,
Tooth Abnormalities,Q54912172,tooth abnormality,89.47368421052632,Q639907,medical finding,Q5259414; Q54945665; Q55191859,dental disease; dentofacial deformity; stomatognathic system abnormality,
Tooth Abrasion,Q2502694,tooth wear,85.71428571428572,,,Q18555006,teeth hard tissue disease,https://en.wikipedia.org/wiki/Tooth_wear
Tooth Ankylosis,Q2188219,tooth ankylosis,86.66666666666667,Q112193867; Q708176,arthropathy; class of disease,Q18555006; Q200779; Q418418; Q55788118,ankylosis; genetic disease; rare genetic odontal or periodontal disorder; teeth hard tissue disease,https://en.wikipedia.org/wiki/Tooth_ankylosis
Tooth Apex,Q70077781,tooth apex,80.0,,,,,
Artificial Tooth,Q56632814,artificial tooth,87.5,,,Q16014789; Q16686448,artificial object; dental prosthesis,
Tooth Bleaching,Q143458,tooth bleaching,86.66666666666667,,,Q2341717; Q3249551,cosmetic dentistry; process,https://en.wikipedia.org/wiki/Tooth_whitening
Tooth Calcification,Q14881719,tooth mineralization,89.47368421052632,Q2996394,biological process,Q14865436,biomineral tissue development,
Tooth Cervix,Q143634,neck of tooth,83.33333333333334,,,Q126129240; Q66554597,anatomical line of tooth; zone of tooth,https://en.wikipedia.org/wiki/Cementoenamel_junction
Tooth Components,Q70070847,tooth components,87.5,,,Q641973,dentition,
Tooth Crown,Q940147,crown,81.81818181818181,Q112826905,class of anatomical entity,Q112826975; Q66545265,particular anatomical entity; segment of tooth,https://en.wikipedia.org/wiki/Crown_(tooth)
Deciduous Tooth,Q66545287,deciduous tooth,86.66666666666667,,,Q28843519,general anatomical term,
Tooth Demineralization,Q54928159,tooth demineralization,90.9090909090909,Q12136,disease,Q18555006; Q904488,demineralization; teeth hard tissue disease,
Tooth Discoloration,Q144083,tooth discoloration,89.47368421052632,Q1150070; Q151885; Q639907,change; concept; medical finding,Q5259414,dental disease,https://en.wikipedia.org/wiki/Tooth_discoloration
Tooth Erosion,Q1361346,dental erosion,84.61538461538461,Q5259414,dental disease,Q18555006; Q2502694,teeth hard tissue disease; tooth wear,https://en.wikipedia.org/wiki/Dental_erosion
Tooth Eruption,Q15178060,tooth eruption,85.71428571428572,Q2996394,biological process,Q14860201,anatomical structure development,https://en.wikipedia.org/wiki/Tooth_eruption
Ectopic Tooth Eruption,Q55116051,ectopic tooth eruption,86.36363636363636,,,Q1189911,teething disorder,
Ectopic Tooth Eruption,Q70947132,Ectopic tooth eruption,90.9090909090909,,,,,
Tooth Exfoliation,Q7824270,tooth loss,88.23529411764706,Q1059765,periodontal disease,Q1923603,tooth agenesis,https://en.wikipedia.org/wiki/Tooth_loss
Tooth Exfoliation,Q70710662,tooth exfoliation,88.23529411764706,,,Q70693034,dental physiological phenomena,
Tooth Extraction,Q849893,dental extraction,87.5,Q600236,surgical operation,,,https://en.wikipedia.org/wiki/Dental_extraction
Tooth Extraction,Q108037281,Tooth ablation,87.5,,,Q251777,custom,https://en.wikipedia.org/wiki/Tooth_ablation
Tooth Extraction,Q64639762,Tooth Extraction,100.0,Q93184,drawing,,,
Tooth Extraction,Q119931545,Tooth Extraction,100.0,Q3305213,painting,,,
Tooth Extraction,Q119931738,Tooth Extraction,100.0,Q3305213,painting,,,
Tooth Fractures,Q14515911,fractures of human teeth,86.66666666666667,Q12136,disease,Q2346266,dental trauma,
Tooth Germ,Q70069998,tooth germ,80.0,,,Q70070847,tooth components,
Impacted Tooth,Q1968827,impacted tooth,85.71428571428572,,,Q111913471; Q28454436,Ectopic tooth; failure of eruption of teeth,https://en.wikipedia.org/wiki/Tooth_impaction
Impacted Tooth,Q111913471,Ectopic tooth,85.71428571428572,,,Q54912172,tooth abnormality,https://en.wikipedia.org/wiki/Ectopic_tooth
Tooth Loss,Q7824270,tooth loss,80.0,Q1059765,periodontal disease,Q1923603,tooth agenesis,https://en.wikipedia.org/wiki/Tooth_loss
Tooth Migration,Q29787300,tooth migration,86.66666666666667,,,Q1059765,periodontal disease,
Tooth Mobility,Q17144183,tooth mobility,85.71428571428572,Q12136,disease,Q1059765,periodontal disease,https://en.wikipedia.org/wiki/Tooth_mobility
Tooth Movement Techniques,Q72258720,tooth movement technique,100.0,,,Q72258235,corrective orthodontics,
Nonvital Tooth,Q55105368,nonvital tooth,85.71428571428572,Q12136; Q3368715,dental pulp disease; disease,Q553,tooth,
Tooth Permeability,Q71129245,tooth permeability,88.88888888888889,,,Q70693034,dental physiological phenomena,
Tooth Preparation,Q73524721,tooth preparation,88.23529411764706,,,Q2027981,oral surgery,
Prosthodontic Tooth Preparation,Q73222710,prosthodontic tooth preparation,90.32258064516128,,,Q73524721,tooth preparation,
Tooth Remineralization,Q72555806,tooth remineralization,90.9090909090909,,,Q12128,dentistry,
Tooth Replantation,Q2140225,tooth replantation,88.88888888888889,Q600236,surgical operation,Q7314029,replantation,
Tooth Replantation,Q73509849,tooth replantation,88.88888888888889,,,Q68893526; Q7314029; Q852143,endodontics; oral surgical procedures; replantation,
Tooth Root,Q848390,root canal,80.0,Q113571289,anatomical space class type,Q66545293,subdivision of cavity of tooth,https://en.wikipedia.org/wiki/Root_canal
Tooth Root,Q24960869,radice,80.0,,,Q66545265,segment of tooth,
Supernumerary Tooth,Q10265135,supernumerary tooth,89.47368421052632,,,,,
Supernumerary Tooth,Q53809756,Supernumerary tooth,94.73684210526316,,,,,
Unerupted Tooth,Q67996045,unerupted tooth,86.66666666666667,,,Q553,tooth,
Tooth Wear,Q2502694,tooth wear,80.0,,,Q18555006,teeth hard tissue disease,https://en.wikipedia.org/wiki/Tooth_wear
Tooth Wear,Q36351184,Tooth wear,90.0,,,,,
Tooth Wear,Q58702728,Tooth Wear,100.0,,,,,
Medical Topography,Q69956111,medical topography,88.88888888888889,,,,,
Medical Topography,Q43348477,Medical topography,94.44444444444444,,,,,
Medical Topography,Q94303500,Medical Topography,100.0,,,,,
Torsion Abnormality,Q2123838,organ torsion,89.47368421052632,Q12136; Q2057971,disease; health problem,,,
Mechanical Torsion,Q826575,torsion,88.88888888888889,,,Q193514,deformation,https://en.wikipedia.org/wiki/Torsion_(mechanics)
Totipotent Stem Cells,Q66591223,totipotent stem cell,85.71428571428572,Q189118,cell type,Q48196,stem cell,
Touch Perception,Q1289489,haptic perception,87.5,Q173253; Q3955369,sensation; sense,Q160402,perception,https://en.wikipedia.org/wiki/Haptic_perception
Toxascariasis,Q4459615,toxascariasis,92.3076923076923,Q112193867; Q18123741,class of disease; infectious disease,Q1345113; Q578994,parasitic helminthiasis infectious disease; toxocariasis,
Toxicity Tests,Q7830411,toxicology testing,85.71428571428572,Q55215251,medical test type,Q2671652,medical test,https://en.wikipedia.org/wiki/Toxicology_testing
Toxicity Tests,Q73510119,acute toxicity test,80.0,,,Q7830411,toxicology testing,
Acute Toxicity Tests,Q73510119,acute toxicity test,85.0,,,Q7830411,toxicology testing,
Chronic Toxicity Tests,Q73468290,chronic toxicity test,100.0,,,Q7830411,toxicology testing,
Subacute Toxicity Tests,Q72276727,subacute toxicity tests,86.95652173913044,,,Q7830411,toxicology testing,
Subchronic Toxicity Tests,Q73501591,subchronic toxicity tests,88.0,,,Q7830411,toxicology testing,
Toxicogenetics,Q841450,toxicogenomics,100.0,,,Q222046; Q7218,genomics; toxicology,https://en.wikipedia.org/wiki/Toxicogenomics
Toxicological Phenomena,Q71131340,toxicological phenomena,91.30434782608697,,,Q71128988,pharmacological and toxicological phenomena and processes,
Toxic Optic Neuropathy,Q27675244,toxic optic neuropathy,86.36363636363636,Q112193867,class of disease,Q972514,optic neuritis,
Toxic Optic Neuropathy,Q7830375,nutritional optic neuropathy,86.36363636363636,Q112193867,class of disease,Q2879095; Q972514,optic nerve disease; optic neuritis,https://en.wikipedia.org/wiki/Toxic_and_nutritional_optic_neuropathy
Toxin-Antitoxin Systems,Q3495384,toxin-antitoxin system,86.95652173913044,Q2996394,biological process,Q2996394,biological process,https://en.wikipedia.org/wiki/Toxin-antitoxin_system
Animal Toxoplasmosis,Q54931725,animal toxoplasmosis,90.0,Q18123741; Q9190427,animal disease; infectious disease,Q154878; Q55223519,animal protozoan infections; toxoplasmosis,
Animal Toxoplasmosis,Q72329538,Animal toxoplasmosis,95.0,,,,,
Cerebral Toxoplasmosis,Q18477691,cerebral toxoplasmosis,90.9090909090909,Q12136,disease,Q154878; Q576349,encephalopathy; toxoplasmosis,
Cerebral Toxoplasmosis,Q40611245,Cerebral Toxoplasmosis,100.0,,,,,
Cerebral Toxoplasmosis,Q64708838,Cerebral Toxoplasmosis and AIDS,83.01886792452831,Q30612,clinical trial,,,
Cerebral Toxoplasmosis,Q72553679,Cerebral toxoplasmosis,95.45454545454545,,,,,
Cerebral Toxoplasmosis,Q40736359,Cerebral toxoplasmosis,95.45454545454545,,,,,
Congenital Toxoplasmosis,Q5413808,congenital toxoplasmosis,91.66666666666666,Q112193867,class of disease,Q154878; Q3843811; Q55785635; Q55786275; Q727096,congenital disorder; immune disorder; infectious disease with epilepsy; infectious embryofetopathy; toxoplasmosis,
Congenital Toxoplasmosis,Q51948484,Congenital toxoplasmosis,95.83333333333334,,,,,
Congenital Toxoplasmosis,Q85331308,Congenital Toxoplasmosis,100.0,,,,,
Congenital Toxoplasmosis,Q86667961,Congenital toxoplasmosis,95.83333333333334,,,,,
Congenital Toxoplasmosis,Q67551502,Congenital toxoplasmosis,95.83333333333334,,,,,
Ocular Toxoplasmosis,Q7830466,toxoplasmic chorioretinitis,90.0,,,Q154878; Q3041498,eye disease; toxoplasmosis,https://en.wikipedia.org/wiki/Toxoplasmic_chorioretinitis
Ocular Toxoplasmosis,Q33996356,Ocular toxoplasmosis,95.0,,,,,
Ocular Toxoplasmosis,Q78364937,Ocular toxoplasmosis,95.0,,,,,
Ocular Toxoplasmosis,Q68584656,Ocular toxoplasmosis,95.0,,,,,
Ocular Toxoplasmosis,Q77096997,Ocular toxoplasmosis,95.0,,,,,
Trabecular Meshwork,Q750873,trabecular meshwork,89.47368421052632,Q4936952,anatomical structure,,,https://en.wikipedia.org/wiki/Trabecular_meshwork
Trace Elements,Q11781028,microelement,85.71428571428572,,,Q189598; Q351792; Q531507,micronutrient; mineral; trace element,
Trace Elements,Q110629618,Trace Elements,100.0,Q7725634,literary work,,,
Tracheal Diseases,Q18555344,tracheal disease,88.23529411764706,Q112193867,class of disease,Q12136; Q18558209,disease; upper respiratory tract disease,
Tracheal Stenosis,Q4116448,tracheal stenosis,88.23529411764706,Q112193867,class of disease,Q18555344; Q2343082; Q55785517,stenosis; tracheal anomaly; tracheal disease,https://en.wikipedia.org/wiki/Laryngotracheal_stenosis
Tracheostomy Decannulation,Q131580033,tracheostomy decannulation,92.3076923076923,,,Q73209535,device removal,
Tracheostomy Decannulation,Q67282886,Tracheostomy Decannulation,100.0,,,,,
Traditional Medicine Practitioners,Q3536384,traditional healer,100.0,Q28640,profession,Q2518689; Q59283400,healer; health personnel,
Traffic-Related Pollution,Q105098080,traffic-related pollution,88.0,,,Q5381258; Q58734,environmental effects of transport; pollution,
Trained Immunity,Q66809844,trained immunity,87.5,,,Q182581,immunity,https://en.wikipedia.org/wiki/Trained_immunity
Training Support,Q70440043,training support,87.5,,,Q70471322,financial support,
Transanal Endoscopic Microsurgery,Q73483257,transanal endoscopic microsurgery,90.9090909090909,,,Q212809; Q977628,endoscopy; microsurgery,
Transanal Endoscopic Surgery,Q73466538,transanal endoscopic surgery,89.28571428571429,,,Q71713580,natural orifice endoscopic surgery,
Transcellular Cell Migration,Q70680808,transcellular cell migration,89.28571428571429,,,Q1280161; Q14873676; Q615386,cell motility; emperipolesis; transcytosis,
Transcranial Direct Current Stimulation,Q56887451,Transcranial Direct Current Stimulation,100.0,,,,,
Transcriptional Activation,Q71230901,transcriptional activation,92.3076923076923,,,,,
Genetic Transcription Elongation,Q71131203,genetic transcription elongation,90.625,,,,,
Genetic Transcription,Q177900,transcription,90.47619047619048,,,Q36534,chemical reaction,https://en.wikipedia.org/wiki/Transcription_(biology)
Genetic Transcription Initiation,Q71148714,genetic transcription initiation,90.625,,,,,
Transcription Initiation Site,Q71229229,transcription initiation site,89.65517241379311,,,Q4461969,trans-regulatory element,
Genetic Transcription Termination,Q71229741,genetic transcription termination,90.9090909090909,,,,,
Transcultural Nursing,Q7833945,transcultural nursing,90.47619047619048,,,Q69960115,nursing specialty,https://en.wikipedia.org/wiki/Transcultural_nursing
Transcultural Nursing,Q120043343,Transcultural Nursing Society,84.0,Q748019,scientific society,,,
Transcutaneous Electric Nerve Stimulation,Q95593705,Transcutaneous Electric Nerve Stimulation,100.0,,,,,
Transdermal Patch,Q1145270,transdermal patch,88.23529411764706,,,Q1392806,drug delivery,https://en.wikipedia.org/wiki/Transdermal_patch
Transfer Agreement,Q70442340,transfer agreement,88.88888888888889,,,Q70341263,organizational affiliation,
Transfer RNA Aminoacylation,Q71150924,transfer RNA aminoacylation,81.4814814814815,,,Q4746444,aminoacylation,
Bacterial Transformation,Q461499,transformation,91.66666666666666,,,Q7692404,techniques of genetic engineering,https://en.wikipedia.org/wiki/Genetic_transformation
Bacterial Transformation,Q10384146,bacterial transformation,91.66666666666666,,,Q1429031; Q461499; Q65980060,bacterial physiological phenomenon; transfection; transformation,
Bacterial Transformation,Q34785290,Bacterial Transformation,100.0,,,,,
Bacterial Transformation,Q73755358,Bacterial transformation,95.83333333333334,,,,,
Bacterial Transformation,Q83529637,Bacterial transformation,95.83333333333334,,,,,
Genetic Transformation,Q461499,transformation,90.9090909090909,,,Q7692404,techniques of genetic engineering,https://en.wikipedia.org/wiki/Genetic_transformation
Genetic Transformation,Q40313014,Genetic transformation,95.45454545454545,,,,,
Transfusion Reaction,Q4677928,acute hemolytic transfusion reaction,100.0,,,Q951255,transfusion incident,https://en.wikipedia.org/wiki/Acute_hemolytic_transfusion_reaction
Transgender Persons,Q189125,transgender,89.47368421052632,,,Q106647285; Q115870510; Q11894636,LGBT+ identity; gender minority; gender modality,https://en.wikipedia.org/wiki/Transgender
Trans-Golgi Network,Q14876714,trans-Golgi network,89.47368421052632,Q5058355,cellular component,Q22330262; Q66562949,Golgi apparatus subcompartment; golgi network,
Transients and Migrants,Q97322761,transient and migrant people,100.0,Q134264207,class of human,,,
Transient Tachypnea of the Newborn,Q95402804,Transient Tachypnea of the Newborn,100.0,,,,,
Transitional Care,Q7834462,transitional care,88.23529411764706,,,Q31207,health care,https://en.wikipedia.org/wiki/Transitional_care
Transitional Care,Q64187800,Transitional Care Study 3,80.95238095238095,Q30612,clinical trial,,,
Transition Temperature,Q1450516,critical temperature,90.9090909090909,,,Q264647,thermodynamic temperature,
Transition Temperature,Q7834435,transition temperature,90.9090909090909,,,Q185357,phase change,https://en.wikipedia.org/wiki/Transition_temperature
Translesion DNA Synthesis,Q14902248,translesion synthesis,92.0,Q2996394,biological process,Q14883725; Q7234490,DNA synthesis involved in DNA repair; postreplication repair,
Translesion DNA Synthesis,Q34509062,Translesion DNA Synthesis,100.0,,,,,
Translesion DNA Synthesis,Q62571297,Translesion DNA Synthesis,100.0,,,,,
Transmyocardial Laser Revascularization,Q7834705,transmyocardial revascularization,100.0,,,Q847796,laser surgery,https://en.wikipedia.org/wiki/Transmyocardial_revascularization
Transplantation,Q15730500,Transplantation,100.0,Q5633421,scientific journal,,,https://en.wikipedia.org/wiki/Transplantation_(journal)
Transplantation,Q105196,transplantation,93.33333333333333,Q55215846,surgical procedure type,Q125506646; Q15636229; Q600236,surgical operation; surgical procedure; transfer,https://en.wikipedia.org/wiki/Organ_transplantation
Transplantation,Q379071,autotransplantation,82.35294117647058,,,Q105196,transplantation,https://en.wikipedia.org/wiki/Autotransplantation
Transplantation,Q11000978,translocation,93.33333333333333,,,Q17157025,transportation of animals,https://en.wikipedia.org/wiki/Species_translocation
Autologous Transplantation,Q379071,autotransplantation,92.3076923076923,,,Q105196,transplantation,https://en.wikipedia.org/wiki/Autotransplantation
Transplantation Conditioning,Q72377564,transplantation conditioning,92.85714285714286,,,Q1455316,immunosuppression,
Haploidentical Transplantation,Q113381093,haploidentical transplantation,93.33333333333333,,,Q1773075,allotransplantation,
Heterotopic Transplantation,Q73509538,heterotopic transplantation,92.5925925925926,,,Q105196,transplantation,
Homologous Transplantation,Q1773075,allotransplantation,92.3076923076923,,,Q105196,transplantation,https://en.wikipedia.org/wiki/Allotransplantation
Transplantation Immunology,Q25383482,transplantation immunology,92.3076923076923,,,Q64732757,immune system phenomenon,
Isogeneic Transplantation,Q68417037,isogeneic transplantation,92.0,,,Q1773075,allotransplantation,
Transplantation Tolerance,Q68665756,transplantation tolerance,92.0,,,Q1356761,immune tolerance,
Transplant Donor Site,Q70070286,transplant donor site,85.71428571428572,,,Q125627024,body region,
Transplant Recipients,Q58659328,transplant recipient,90.47619047619048,,,Q181600,patient,
Transportation Facilities,Q55006986,transport facility,92.0,,,Q13226383; Q376799,facility; transport infrastructure,
Transportation of Patients,Q1786594,patient transport,80.76923076923077,,,Q51927927; Q7590,patient transfer; transport,https://en.wikipedia.org/wiki/Patient_transport
Transportation of Patients,Q93771674,Transportation of Patients,100.0,,,,,
Transposition of Great Vessels,Q1758730,transposition of great vessels,80.0,Q112193867; Q18553676; Q929833,class of disease; rare disease; thoracic disease,Q55788283; Q64869942; Q939364,congenital heart disease; great vessels malformation; transposition,https://en.wikipedia.org/wiki/Transposition_of_the_great_vessels
Trans-Splicing,Q468289,"mRNA trans splicing, via spliceosome",100.0,Q2996394,biological process,Q15311667,"mRNA splicing, via spliceosome",https://en.wikipedia.org/wiki/Trans-splicing
Transtympanic Micropressure Treatment,Q73490234,transtympanic micropressure treatment,91.89189189189189,,,Q73228249,ear surgery,
Transurethral Resection of Bladder,Q116789118,transurethral resection of bladder,82.35294117647058,,,Q64925670,urologic surgery,
Transurethral Resection of Prostate,Q1759552,transurethral resection of the prostate,100.0,Q179661,medical treatment,Q600236,surgical operation,https://en.wikipedia.org/wiki/Transurethral_resection_of_the_prostate
Transverse Sinuses,Q5860395,transverse sinuses,88.88888888888889,Q112826905; Q1322802,class of anatomical entity; dural venous sinuses,Q112826975; Q66542798,paired dural venous sinus; particular anatomical entity,https://en.wikipedia.org/wiki/Transverse_sinuses
Trapezoid Body,Q7835580,trapezoid body,85.71428571428572,Q112826905,class of anatomical entity,Q112826975; Q66590155,particular anatomical entity; segment of white matter of neuraxis,https://en.wikipedia.org/wiki/Trapezoid_body
Trapezoid Body,Q61846830,Trapezoid Body,100.0,,,,,
Trapezoid Bone,Q847084,trapezoid bone,85.71428571428572,,,Q112826975; Q123421325; Q66523629,distal carpal bone; endochondral bone; particular anatomical entity,https://en.wikipedia.org/wiki/Trapezoid_bone
Trauma Nursing,Q114787539,trauma nursing,85.71428571428572,Q69960115,nursing specialty,Q70364769,nursing care,
Trauma Severity Indices,Q59263465,trauma severity indices,86.95652173913044,,,Q2260567; Q66648976,biomedical investigative technique; medical scale,
Travel Nursing,Q7835958,travel nursing,85.71428571428572,,,Q121176,nursing,https://en.wikipedia.org/wiki/Travel_nursing
Travel-Related Illness,Q113433110,travel-related illness,86.36363636363636,,,Q28807560,clinical finding,
Treatment Delay,Q124258143,treatment delay,86.66666666666667,,,,,
Treatment Effect Heterogeneity,Q124372971,treatment effect heterogeneity,90.0,,,,,
Treatment Expectations,Q131519335,treatment expectations,90.9090909090909,,,,,
Treatment Failure,Q56317195,therapeutic failure,88.23529411764706,Q1121708,failure,Q70490488; Q87075524,health risk; treatment outcome,
Treatment Interruption,Q5308895,drug holiday,90.9090909090909,,,,,https://en.wikipedia.org/wiki/Drug_holiday
Treatment Outcome,Q70490488,treatment outcome,88.23529411764706,,,Q1379672,evaluation,
Treatment Refusal,Q7307703,refusal of medical assistance,88.23529411764706,Q483247,phenomenon,Q2056084,passive euthanasia,https://en.wikipedia.org/wiki/Refusal_of_medical_assistance
Treatment Switching,Q114822508,treatment switching,89.47368421052632,,,,,
Trematode Infections,Q3030745,distomatosis,90.0,Q112193867; Q18123741,class of disease; infectious disease,Q578994,parasitic helminthiasis infectious disease,https://en.wikipedia.org/wiki/Trematodiasis
Trench Fever,Q393477,trench fever,83.33333333333334,Q112193867; Q18123741,class of disease; infectious disease,Q12136; Q727028; Q809561,bacterial infectious disease; bartonellosis; disease,https://en.wikipedia.org/wiki/Trench_fever
Trench Fever,Q93957587,Trench Fever,100.0,,,,,
Trench Fever,Q60125522,Trench Fever,100.0,,,,,
Treponema Immobilization Test,Q73401902,treponema immobilization test,89.65517241379311,,,Q73491625,syphilis serodiagnosis,
Treponemal Infections,Q1243869,treponematosis,90.47619047619048,,,Q3493588,spirochetal diseases,https://en.wikipedia.org/wiki/Treponematosis
Treponemal Infections,Q59851325,Treponemal Infections,100.0,,,,,
Triangular Fibrocartilage,Q5861527,Triangular Fibrocartilage Complex,86.20689655172413,,,,,
Triangular Fibrocartilage,Q1887448,triangular fibrocartilage,92.0,Q4936952,anatomical structure,,,https://en.wikipedia.org/wiki/Triangular_fibrocartilage
Trichomonas Infections,Q745865,trichomoniasis,90.9090909090909,Q112193867,class of disease,Q12136; Q353172; Q55009397,Trichomonadida infectious disease; disease; parasitic protozoa infectious disease,https://en.wikipedia.org/wiki/Trichomoniasis
Trichomonas Vaginitis,Q18966969,trichomonas vaginitis,90.47619047619048,,,Q676191; Q745865,trichomoniasis; vaginitis,
Trichomonas Vaginitis,Q93795130,Trichomonas Vaginitis,100.0,,,,,
Trichomonas Vaginitis,Q76146455,Trichomonas vaginitis,95.23809523809523,,,,,
Trichomonas Vaginitis,Q55361534,Trichomonas Vaginitis,100.0,,,,,
Trichomonas Vaginitis,Q93795404,Trichomonas Vaginitis,100.0,,,,,
Trichostrongyloidiasis,Q4463309,trichostrongyloidosis,95.45454545454545,Q112193867; Q18123741,class of disease; infectious disease,Q18968162; Q2072680; Q578994,Strongylida infectious disease; nematode infection; parasitic helminthiasis infectious disease,
Trichostrongyloidiasis,Q44656181,Trichostrongyloidiasis,100.0,,,,,
Trichostrongylosis,Q18554338,trichostrongylosis,94.44444444444444,Q112193867; Q18123741,class of disease; infectious disease,Q4463309; Q578994,parasitic helminthiasis infectious disease; trichostrongyloidosis,
Trichothiodystrophy Syndromes,Q3539030,trichothiodystrophy syndromes,93.10344827586206,Q112193867; Q929833,class of disease; rare disease,Q102258404; Q18553439,autosomal dominant disease; trichothiodystrophy,https://en.wikipedia.org/wiki/Trichothiodystrophy
Tricuspid Valve Insufficiency,Q1780241,tricuspid insufficiency,89.65517241379311,Q112193867,class of disease,Q18553500; Q22977956,tricuspid valve disease; valve insufficiency,https://en.wikipedia.org/wiki/Tricuspid_regurgitation
